timestamp_ms,rssi,label
13:39:58.474 -> 513143,-63,moving
13:40:01.439 -> 516143,-68,moving
13:40:04.445 -> 519143,-65,moving
13:40:07.460 -> 522143,-67,moving
13:40:10.478 -> 525143,-69,moving
13:40:13.443 -> 528143,-66,moving
13:40:16.440 -> 531143,-66,moving
13:40:19.450 -> 534143,-67,moving
13:40:22.434 -> 537143,-71,moving
13:40:25.468 -> 540143,-67,moving
13:40:28.459 -> 543143,-64,moving
13:40:31.448 -> 546143,-100,moving
13:40:34.457 -> 549143,-62,moving
13:40:37.468 -> 552143,-66,moving
13:40:40.437 -> 555143,-66,moving
13:40:43.451 -> 558143,-70,moving
13:40:46.456 -> 561143,-66,moving
13:40:49.455 -> 564143,-69,moving
13:40:52.440 -> 567143,-71,moving
13:40:55.454 -> 570143,-64,moving
13:40:58.457 -> 573143,-66,moving
13:41:01.464 -> 576143,-64,moving
13:41:04.457 -> 579143,-65,moving
13:41:07.463 -> 582143,-69,moving
13:41:10.450 -> 585143,-70,moving
13:41:13.451 -> 588143,-68,moving
13:41:16.459 -> 591143,-66,moving
13:41:19.446 -> 594143,-63,moving
13:41:22.479 -> 597143,-72,moving
13:41:25.938 -> 600643,-65,moving
13:41:29.476 -> 604143,-65,moving
13:41:32.947 -> 607643,-62,moving
13:41:36.435 -> 611143,-73,moving
13:41:39.966 -> 614643,-66,moving
13:41:42.967 -> 617643,-64,moving
13:41:45.958 -> 620643,-67,moving
13:41:49.447 -> 624143,-65,moving
13:41:52.931 -> 627643,-69,moving
13:41:56.456 -> 631143,-69,moving
13:41:59.941 -> 634643,-63,moving
13:42:02.939 -> 637643,-68,moving
13:42:06.450 -> 641143,-66,moving
13:42:09.975 -> 644643,-60,moving
13:42:13.437 -> 648143,-70,moving
13:42:16.969 -> 651643,-68,moving
13:42:19.946 -> 654643,-66,moving
13:42:23.478 -> 658143,-62,moving
13:42:26.967 -> 661643,-67,moving
13:42:30.455 -> 665143,-66,moving
13:42:33.456 -> 668143,-61,moving
13:42:36.479 -> 671143,-70,moving
13:42:39.936 -> 674643,-72,moving
13:42:42.941 -> 677643,-67,moving
13:42:45.944 -> 680643,-70,moving
13:42:49.437 -> 684143,-67,moving
13:42:52.972 -> 687643,-66,moving
13:42:56.443 -> 691143,-65,moving
13:42:59.935 -> 694643,-65,moving
13:43:02.941 -> 697643,-59,moving
13:43:05.941 -> 700643,-65,moving
13:43:08.975 -> 703643,-65,moving
13:43:12.451 -> 707143,-65,moving
13:43:15.975 -> 710643,-67,moving
13:43:19.462 -> 714143,-64,moving
13:43:22.433 -> 717143,-67,moving
13:43:25.434 -> 720143,-65,moving
13:43:28.973 -> 723643,-67,moving
13:43:32.446 -> 727143,-67,moving
13:43:35.935 -> 730643,-67,moving
13:43:39.453 -> 734143,-64,moving
13:43:42.968 -> 737643,-66,moving
13:43:46.436 -> 741143,-66,moving
13:43:49.934 -> 744643,-67,moving
13:43:53.463 -> 748143,-64,moving
13:43:56.938 -> 751643,-65,moving
13:44:00.478 -> 755143,-61,moving
13:44:03.931 -> 758643,-65,moving
13:44:07.457 -> 762143,-63,moving
13:44:10.937 -> 765643,-66,moving
13:44:13.970 -> 768643,-61,moving
13:44:17.457 -> 772143,-65,moving
13:44:20.430 -> 775143,-62,moving
13:44:23.462 -> 778143,-67,moving
13:44:26.437 -> 781143,-65,moving
13:44:29.963 -> 784643,-66,moving
13:44:33.451 -> 788143,-66,moving
13:44:36.436 -> 791143,-64,moving
13:44:39.452 -> 794143,-66,moving
13:44:42.457 -> 797143,-66,moving
13:44:45.459 -> 800143,-65,moving
13:44:48.431 -> 803143,-66,moving
13:44:51.478 -> 806143,-66,moving
13:44:54.434 -> 809143,-67,moving
13:44:57.477 -> 812143,-63,moving
13:45:00.476 -> 815143,-68,moving
13:45:03.444 -> 818143,-69,moving
13:45:06.932 -> 821643,-65,moving
13:45:09.937 -> 824643,-61,moving
13:45:12.943 -> 827643,-67,moving
13:45:15.977 -> 830643,-67,moving
13:45:18.967 -> 833643,-65,moving
13:45:22.457 -> 837143,-63,moving
13:45:25.936 -> 840643,-63,moving
13:45:29.475 -> 844143,-66,moving
13:45:32.962 -> 847643,-63,moving
13:45:36.478 -> 851143,-69,moving
13:45:39.969 -> 854643,-67,moving
13:45:43.435 -> 858143,-67,moving
13:45:46.977 -> 861643,-65,moving
13:45:50.442 -> 865143,-64,moving
13:45:53.934 -> 868643,-65,moving
13:45:57.442 -> 872143,-66,moving
13:46:00.931 -> 875643,-63,moving
13:46:04.458 -> 879143,-66,moving
13:46:07.960 -> 882643,-66,moving
13:46:11.436 -> 886143,-70,moving
13:46:14.966 -> 889643,-60,moving
13:46:18.440 -> 893143,-67,moving
13:46:21.935 -> 896643,-67,moving
13:46:25.450 -> 900143,-65,moving
13:46:28.965 -> 903643,-65,moving
13:46:32.450 -> 907143,-63,moving
13:46:35.453 -> 910143,-66,moving
13:46:38.973 -> 913643,-71,moving
13:46:41.935 -> 916643,-70,moving
13:46:45.477 -> 920143,-63,moving
13:46:48.967 -> 923643,-67,moving
13:46:52.455 -> 927143,-68,moving
13:46:55.943 -> 930643,-66,moving
13:46:59.452 -> 934143,-66,moving
13:47:02.977 -> 937643,-64,moving
13:47:06.446 -> 941143,-72,moving
13:47:09.937 -> 944643,-67,moving
13:47:13.467 -> 948143,-63,moving
13:47:16.970 -> 951643,-65,moving
13:47:20.444 -> 955143,-66,moving
13:47:23.449 -> 958143,-66,moving
13:47:26.970 -> 961643,-65,moving
13:47:30.429 -> 965143,-64,moving
13:47:33.932 -> 968643,-67,moving
13:47:36.968 -> 971643,-63,moving
13:47:40.442 -> 975143,-61,moving
13:47:43.429 -> 978143,-63,moving
13:47:46.955 -> 981643,-67,moving
13:47:50.430 -> 985143,-67,moving
13:47:53.930 -> 988643,-64,moving
13:47:57.452 -> 992143,-66,moving
13:48:00.973 -> 995643,-63,moving
13:48:04.455 -> 999143,-63,moving
13:48:07.460 -> 1002143,-68,moving
13:48:10.936 -> 1005643,-64,moving
13:48:14.452 -> 1009143,-63,moving
13:48:17.947 -> 1012643,-64,moving
13:48:21.458 -> 1016143,-66,moving
13:48:24.438 -> 1019143,-65,moving
13:48:27.931 -> 1022643,-64,moving
13:48:30.930 -> 1025643,-65,moving
13:48:34.431 -> 1029143,-66,moving
13:48:37.442 -> 1032143,-67,moving
13:48:40.965 -> 1035643,-68,moving
13:48:44.456 -> 1039143,-64,moving
13:48:47.452 -> 1042143,-66,moving
13:48:50.940 -> 1045643,-68,moving
13:48:54.440 -> 1049143,-68,moving
13:48:57.935 -> 1052643,-64,moving
13:49:01.458 -> 1056143,-65,moving
13:49:04.433 -> 1059143,-62,moving
13:49:07.966 -> 1062643,-66,moving
13:49:11.455 -> 1066143,-66,moving
13:49:14.967 -> 1069643,-69,moving
13:49:18.458 -> 1073143,-69,moving
13:49:21.948 -> 1076643,-68,moving
13:49:24.974 -> 1079643,-65,moving
13:49:28.429 -> 1083143,-68,moving
13:49:31.461 -> 1086143,-66,moving
13:49:34.972 -> 1089643,-70,moving
13:49:38.430 -> 1093143,-66,moving
13:49:41.943 -> 1096643,-66,moving
13:49:44.938 -> 1099643,-70,moving
13:49:48.432 -> 1103143,-64,moving
13:49:51.459 -> 1106143,-66,moving
13:49:54.971 -> 1109643,-66,moving
13:49:58.447 -> 1113143,-64,moving
13:50:01.931 -> 1116643,-68,moving
13:50:05.455 -> 1120143,-67,moving
13:50:08.975 -> 1123643,-66,moving
13:50:12.452 -> 1127143,-64,moving
13:50:15.453 -> 1130143,-67,moving
13:50:18.964 -> 1133643,-67,moving
13:50:21.975 -> 1136643,-67,moving
13:50:24.966 -> 1139643,-65,moving
13:50:27.966 -> 1142643,-67,moving
13:50:31.436 -> 1146143,-66,moving
13:50:34.964 -> 1149643,-68,moving
13:50:38.439 -> 1153143,-72,moving
13:50:41.934 -> 1156643,-66,moving
13:50:44.974 -> 1159643,-70,moving
13:50:48.431 -> 1163143,-64,moving
13:50:51.469 -> 1166143,-69,moving
13:50:54.968 -> 1169643,-67,moving
13:50:58.446 -> 1173143,-66,moving
13:51:01.944 -> 1176643,-65,moving
13:51:04.970 -> 1179643,-64,moving
13:51:08.447 -> 1183143,-64,moving
13:51:11.946 -> 1186643,-66,moving
13:51:15.426 -> 1190143,-67,moving
13:51:18.964 -> 1193643,-66,moving
13:51:22.456 -> 1197143,-68,moving
13:51:25.937 -> 1200643,-66,moving
13:51:29.472 -> 1204143,-66,moving
13:51:32.963 -> 1207643,-67,moving
13:51:36.443 -> 1211143,-67,moving
13:51:39.937 -> 1214643,-67,moving
13:51:43.442 -> 1218143,-66,moving
13:51:46.929 -> 1221643,-66,moving
13:51:50.433 -> 1225143,-100,moving
13:51:53.943 -> 1228643,-61,moving
13:51:57.462 -> 1232143,-67,moving
13:52:00.938 -> 1235643,-64,moving
13:52:04.438 -> 1239143,-66,moving
13:52:07.934 -> 1242643,-66,moving
13:52:11.468 -> 1246143,-65,moving
13:52:14.934 -> 1249643,-63,moving
13:52:18.429 -> 1253143,-68,moving
13:52:21.944 -> 1256643,-72,moving
13:52:25.456 -> 1260143,-66,moving
13:52:28.973 -> 1263643,-67,moving
13:52:32.433 -> 1267143,-63,moving
13:52:35.448 -> 1270143,-66,moving
13:52:38.428 -> 1273143,-66,moving
13:52:41.470 -> 1276143,-66,moving
13:52:44.456 -> 1279143,-65,moving
13:52:47.452 -> 1282143,-65,moving
13:52:50.439 -> 1285143,-68,moving
13:52:53.469 -> 1288143,-70,moving
13:52:56.439 -> 1291143,-68,moving
13:52:59.449 -> 1294143,-68,moving
13:53:02.454 -> 1297143,-63,moving
13:53:05.465 -> 1300143,-66,moving
13:53:08.426 -> 1303143,-64,moving
13:53:11.432 -> 1306143,-66,moving
13:53:14.441 -> 1309143,-67,moving
13:53:17.437 -> 1312143,-62,moving
13:53:20.439 -> 1315143,-68,moving
13:53:23.442 -> 1318143,-69,moving
13:53:26.426 -> 1321143,-65,moving
13:53:29.436 -> 1324143,-66,moving
13:53:32.439 -> 1327143,-65,moving
13:53:35.453 -> 1330143,-66,moving
13:53:38.428 -> 1333143,-66,moving
13:53:41.454 -> 1336143,-64,moving
13:53:44.432 -> 1339143,-64,moving
13:53:47.427 -> 1342143,-66,moving
13:53:50.428 -> 1345143,-62,moving
13:53:53.447 -> 1348143,-66,moving
13:53:56.442 -> 1351143,-66,moving
13:53:59.434 -> 1354143,-66,moving
13:54:02.440 -> 1357143,-66,moving
13:54:05.456 -> 1360143,-66,moving
13:54:08.428 -> 1363143,-62,moving
13:54:11.456 -> 1366143,-67,moving
13:54:14.434 -> 1369143,-69,moving
13:54:17.445 -> 1372143,-66,moving
13:54:20.450 -> 1375143,-65,moving
13:54:23.451 -> 1378143,-67,moving
13:54:26.451 -> 1381143,-68,moving
13:54:29.444 -> 1384143,-64,moving
13:54:32.450 -> 1387143,-65,moving
13:54:35.470 -> 1390143,-65,moving
13:54:38.437 -> 1393143,-61,moving
13:54:41.462 -> 1396143,-71,moving
13:54:44.442 -> 1399143,-66,moving
13:54:47.450 -> 1402143,-67,moving
13:54:50.435 -> 1405143,-67,moving
13:54:53.425 -> 1408143,-69,moving
13:54:56.453 -> 1411143,-70,moving
13:54:59.444 -> 1414143,-68,moving
13:55:02.448 -> 1417143,-66,moving
13:55:05.436 -> 1420143,-63,moving
13:55:08.929 -> 1423643,-71,moving
13:55:11.940 -> 1426643,-65,moving
13:55:14.930 -> 1429643,-66,moving
13:55:18.428 -> 1433143,-66,moving
13:55:21.441 -> 1436143,-64,moving
13:55:24.465 -> 1439143,-63,moving
13:55:27.959 -> 1442643,-69,moving
13:55:30.931 -> 1445643,-61,moving
13:55:33.935 -> 1448643,-66,moving
13:55:36.971 -> 1451643,-70,moving
13:55:39.931 -> 1454643,-62,moving
13:55:43.444 -> 1458143,-70,moving
13:55:46.925 -> 1461643,-70,moving
13:55:50.426 -> 1465143,-71,moving
13:55:53.932 -> 1468643,-65,moving
13:55:57.470 -> 1472143,-68,moving
13:56:00.926 -> 1475643,-68,moving
13:56:04.434 -> 1479143,-65,moving
13:56:07.950 -> 1482643,-65,moving
13:56:11.436 -> 1486143,-65,moving
13:56:14.963 -> 1489643,-63,moving
13:56:18.438 -> 1493143,-68,moving
13:56:21.940 -> 1496643,-67,moving
13:56:25.429 -> 1500143,-65,moving
13:56:28.929 -> 1503643,-66,moving
13:56:31.968 -> 1506643,-66,moving
13:56:34.930 -> 1509643,-65,moving
13:56:37.923 -> 1512643,-65,moving
13:56:40.967 -> 1515643,-65,moving
13:56:43.936 -> 1518643,-70,moving
13:56:46.935 -> 1521643,-65,moving
13:56:49.941 -> 1524643,-68,moving
13:56:52.940 -> 1527643,-100,moving
13:56:55.941 -> 1530643,-70,moving
13:56:58.945 -> 1533643,-64,moving
13:57:01.952 -> 1536643,-65,moving
13:57:04.959 -> 1539643,-65,moving
13:57:07.969 -> 1542643,-66,moving
13:57:10.969 -> 1545643,-66,moving
13:57:13.966 -> 1548643,-64,moving
13:57:16.953 -> 1551643,-64,moving
13:57:20.444 -> 1555143,-64,moving
13:57:23.456 -> 1558143,-65,moving
13:57:26.458 -> 1561143,-65,moving
13:57:29.470 -> 1564143,-66,moving
13:57:32.442 -> 1567143,-66,moving
13:57:35.457 -> 1570143,-69,moving
13:57:38.427 -> 1573143,-64,moving
13:57:41.453 -> 1576143,-67,moving
13:57:44.449 -> 1579143,-65,moving
13:57:47.445 -> 1582143,-67,moving
13:57:50.449 -> 1585143,-65,moving
13:57:53.458 -> 1588143,-68,moving
13:57:56.436 -> 1591143,-67,moving
13:57:59.459 -> 1594143,-70,moving
13:58:02.433 -> 1597143,-67,moving
13:58:05.437 -> 1600143,-66,moving
13:58:08.443 -> 1603143,-66,moving
13:58:11.452 -> 1606143,-66,moving
13:58:14.454 -> 1609143,-68,moving
13:58:17.459 -> 1612143,-65,moving
13:58:20.430 -> 1615143,-63,moving
13:58:23.453 -> 1618143,-68,moving
13:58:26.446 -> 1621143,-65,moving
13:58:29.451 -> 1624143,-68,moving
13:58:32.438 -> 1627143,-66,moving
13:58:35.443 -> 1630143,-65,moving
13:58:38.445 -> 1633143,-64,moving
13:58:41.451 -> 1636143,-65,moving
13:58:44.431 -> 1639143,-68,moving
13:58:47.428 -> 1642143,-65,moving
13:58:50.425 -> 1645143,-66,moving
13:58:53.466 -> 1648143,-64,moving
13:58:56.440 -> 1651143,-65,moving
13:58:59.435 -> 1654143,-66,moving
13:59:02.438 -> 1657143,-67,moving
13:59:05.438 -> 1660143,-69,moving
13:59:08.441 -> 1663143,-69,moving
13:59:11.449 -> 1666143,-73,moving
13:59:14.456 -> 1669143,-65,moving
13:59:17.452 -> 1672143,-63,moving
13:59:20.441 -> 1675143,-68,moving
13:59:23.434 -> 1678143,-67,moving
13:59:26.440 -> 1681143,-68,moving
13:59:29.429 -> 1684143,-66,moving
13:59:32.430 -> 1687143,-63,moving
13:59:35.466 -> 1690143,-67,moving
13:59:38.461 -> 1693143,-70,moving
13:59:41.469 -> 1696143,-68,moving
13:59:44.443 -> 1699143,-67,moving
13:59:47.431 -> 1702143,-68,moving
13:59:50.434 -> 1705143,-62,moving
13:59:53.460 -> 1708143,-65,moving
13:59:56.457 -> 1711143,-66,moving
13:59:59.450 -> 1714143,-67,moving
14:00:02.435 -> 1717143,-66,moving
14:00:05.467 -> 1720143,-70,moving
14:00:08.426 -> 1723143,-66,moving
14:00:11.450 -> 1726143,-66,moving
14:00:14.460 -> 1729143,-68,moving
14:00:17.468 -> 1732143,-67,moving
14:00:20.441 -> 1735143,-63,moving
14:00:23.436 -> 1738143,-61,moving
14:00:26.966 -> 1741643,-69,moving
14:00:29.943 -> 1744643,-67,moving
14:00:32.966 -> 1747643,-65,moving
14:00:35.950 -> 1750643,-65,moving
14:00:38.962 -> 1753643,-68,moving
14:00:41.940 -> 1756643,-73,moving
14:00:44.962 -> 1759643,-65,moving
14:00:47.922 -> 1762643,-67,moving
14:00:50.923 -> 1765643,-65,moving
14:00:53.943 -> 1768643,-66,moving
14:00:56.944 -> 1771643,-64,moving
14:00:59.939 -> 1774643,-66,moving
14:01:02.929 -> 1777643,-65,moving
14:01:05.963 -> 1780643,-63,moving
14:01:08.962 -> 1783643,-63,moving
14:01:11.937 -> 1786643,-66,moving
14:01:14.967 -> 1789643,-65,moving
14:01:17.956 -> 1792643,-67,moving
14:01:20.926 -> 1795643,-66,moving
14:01:23.940 -> 1798643,-65,moving
14:01:26.949 -> 1801643,-67,moving
14:01:29.959 -> 1804643,-64,moving
14:01:32.962 -> 1807643,-67,moving
14:01:35.949 -> 1810643,-68,moving
14:01:38.938 -> 1813643,-61,moving
14:01:41.942 -> 1816643,-65,moving
14:01:44.933 -> 1819643,-65,moving
14:01:47.923 -> 1822643,-67,moving
14:01:50.968 -> 1825643,-66,moving
14:01:53.940 -> 1828643,-67,moving
14:01:56.968 -> 1831643,-72,moving
14:01:59.933 -> 1834643,-65,moving
14:02:02.921 -> 1837643,-66,moving
14:02:05.952 -> 1840643,-65,moving
14:02:08.923 -> 1843643,-62,moving
14:02:11.947 -> 1846643,-69,moving
14:02:14.928 -> 1849643,-66,moving
14:02:17.933 -> 1852643,-69,moving
14:02:20.936 -> 1855643,-67,moving
14:02:23.942 -> 1858643,-69,moving
14:02:26.936 -> 1861643,-63,moving
14:02:29.929 -> 1864643,-62,moving
14:02:32.934 -> 1867643,-66,moving
14:02:35.967 -> 1870643,-62,moving
14:02:39.453 -> 1874143,-64,moving
14:02:42.457 -> 1877143,-68,moving
14:02:45.947 -> 1880643,-66,moving
14:02:48.967 -> 1883643,-67,moving
14:02:51.961 -> 1886643,-64,moving
14:02:54.962 -> 1889643,-69,moving
14:02:57.954 -> 1892643,-64,moving
14:03:00.943 -> 1895643,-62,moving
14:03:03.936 -> 1898643,-68,moving
14:03:06.962 -> 1901643,-67,moving
14:03:09.954 -> 1904643,-65,moving
14:03:12.945 -> 1907643,-65,moving
14:03:15.926 -> 1910643,-67,moving
14:03:18.929 -> 1913643,-66,moving
14:03:21.921 -> 1916643,-67,moving
14:03:24.922 -> 1919643,-65,moving
14:03:27.927 -> 1922643,-67,moving
14:03:30.965 -> 1925643,-64,moving
14:03:33.928 -> 1928643,-70,moving
14:03:36.922 -> 1931643,-65,moving
14:03:39.929 -> 1934643,-69,moving
14:03:42.932 -> 1937643,-64,moving
14:03:45.964 -> 1940643,-64,moving
14:03:48.966 -> 1943643,-64,moving
14:03:51.943 -> 1946643,-67,moving
14:03:54.921 -> 1949643,-67,moving
14:03:57.936 -> 1952643,-65,moving
14:04:00.939 -> 1955643,-65,moving
14:04:03.930 -> 1958643,-63,moving
14:04:06.924 -> 1961643,-67,moving
14:04:09.949 -> 1964643,-66,moving
14:04:12.933 -> 1967643,-62,moving
14:04:15.963 -> 1970643,-68,moving
14:04:18.964 -> 1973643,-68,moving
14:04:21.943 -> 1976643,-67,moving
14:04:24.951 -> 1979643,-69,moving
14:04:27.948 -> 1982643,-68,moving
14:04:30.934 -> 1985643,-65,moving
14:04:33.950 -> 1988643,-68,moving
14:04:36.960 -> 1991643,-75,moving
14:04:39.939 -> 1994643,-66,moving
14:04:42.960 -> 1997643,-64,moving
14:04:45.948 -> 2000643,-68,moving
14:04:48.935 -> 2003643,-68,moving
14:04:51.966 -> 2006643,-72,moving
14:04:54.946 -> 2009643,-63,moving
14:04:57.943 -> 2012643,-67,moving
14:05:00.931 -> 2015643,-68,moving
14:05:03.939 -> 2018643,-66,moving
14:05:06.940 -> 2021643,-64,moving
14:05:09.955 -> 2024643,-67,moving
14:05:12.965 -> 2027643,-63,moving
14:05:15.938 -> 2030643,-67,moving
14:05:18.925 -> 2033643,-100,moving
14:05:21.931 -> 2036643,-100,moving
14:16:48.658 -> 14295,-72,moving
14:16:48.658 -> 14295,-72,moving
14:16:52.035 -> 17686,-72,moving
14:16:52.035 -> 17686,-72,moving
14:16:55.221 -> 20877,-70,moving
14:16:55.221 -> 20877,-70,moving
14:16:58.607 -> 24268,-71,moving
14:16:58.607 -> 24268,-71,moving
14:17:01.800 -> 27458,-78,moving
14:17:01.800 -> 27458,-78,moving
14:17:05.227 -> 30849,-69,moving
14:17:05.227 -> 30849,-69,moving
14:17:08.419 -> 34040,-66,moving
14:17:08.419 -> 34040,-66,moving
14:17:11.802 -> 37431,-68,moving
14:17:11.802 -> 37431,-68,moving
14:17:15.185 -> 40822,-69,moving
14:17:15.185 -> 40822,-69,moving
14:17:18.576 -> 44213,-67,moving
14:17:18.576 -> 44213,-67,moving
14:17:21.963 -> 47604,-69,moving
14:17:21.963 -> 47604,-69,moving
14:17:25.341 -> 50995,-70,moving
14:17:25.341 -> 50995,-70,moving
14:17:28.726 -> 54386,-74,moving
14:17:28.726 -> 54386,-74,moving
14:17:32.150 -> 57777,-78,moving
14:17:32.150 -> 57777,-78,moving
14:17:35.504 -> 61168,-61,moving
14:17:35.504 -> 61168,-61,moving
14:17:38.933 -> 64559,-61,moving
14:17:38.933 -> 64559,-61,moving
14:17:42.317 -> 67950,-69,moving
14:17:42.317 -> 67950,-69,moving
14:17:45.510 -> 71141,-66,moving
14:17:45.510 -> 71141,-66,moving
14:17:48.876 -> 74532,-61,moving
14:17:48.876 -> 74532,-61,moving
14:17:52.265 -> 77923,-62,moving
14:17:52.265 -> 77923,-62,moving
14:17:55.654 -> 81313,-74,moving
14:17:55.654 -> 81313,-74,moving
14:17:59.041 -> 84704,-67,moving
14:17:59.041 -> 84704,-67,moving
14:18:02.469 -> 88095,-64,moving
14:18:02.469 -> 88095,-64,moving
14:18:05.658 -> 91286,-65,moving
14:18:05.658 -> 91286,-65,moving
14:18:09.046 -> 94677,-66,moving
14:18:09.046 -> 94677,-66,moving
14:18:12.428 -> 98068,-73,moving
14:18:12.428 -> 98068,-73,moving
14:18:15.813 -> 101459,-66,moving
14:18:15.813 -> 101459,-66,moving
14:18:19.185 -> 104850,-68,moving
14:18:19.185 -> 104850,-68,moving
14:18:22.613 -> 108241,-62,moving
14:18:22.613 -> 108241,-62,moving
14:18:25.565 -> 111232,-62,moving
14:18:25.565 -> 111232,-62,moving
14:18:28.955 -> 114623,-63,moving
14:18:28.955 -> 114623,-63,moving
14:18:32.385 -> 118014,-64,moving
14:18:32.385 -> 118014,-64,moving
14:18:35.759 -> 121405,-76,moving
14:18:35.759 -> 121405,-76,moving
14:18:39.148 -> 124796,-69,moving
14:18:39.148 -> 124796,-69,moving
14:18:42.534 -> 128187,-63,moving
14:18:42.534 -> 128187,-63,moving
14:18:45.924 -> 131578,-65,moving
14:18:45.924 -> 131578,-65,moving
14:18:49.315 -> 134969,-64,moving
14:18:49.315 -> 134969,-64,moving
14:18:52.698 -> 138360,-67,moving
14:18:52.698 -> 138360,-67,moving
14:18:55.895 -> 141551,-75,moving
14:18:55.895 -> 141551,-75,moving
14:18:59.089 -> 144742,-71,moving
14:18:59.089 -> 144742,-71,moving
14:19:02.467 -> 148133,-66,moving
14:19:02.467 -> 148133,-66,moving
14:19:05.656 -> 151323,-68,moving
14:19:05.656 -> 151323,-68,moving
14:19:09.085 -> 154714,-73,moving
14:19:09.085 -> 154714,-73,moving
14:19:12.451 -> 158105,-73,moving
14:19:12.451 -> 158105,-73,moving
14:19:15.831 -> 161496,-70,moving
14:19:15.831 -> 161496,-70,moving
14:19:19.233 -> 164887,-61,moving
14:19:19.233 -> 164887,-61,moving
14:19:22.654 -> 168278,-62,moving
14:19:22.654 -> 168278,-62,moving
14:19:26.031 -> 171669,-66,moving
14:19:26.031 -> 171669,-66,moving
14:19:29.409 -> 175060,-66,moving
14:19:29.409 -> 175060,-66,moving
14:19:32.783 -> 178451,-63,moving
14:19:32.783 -> 178451,-63,moving
14:19:36.203 -> 181842,-77,moving
14:19:36.203 -> 181842,-77,moving
14:19:39.588 -> 185233,-63,moving
14:19:39.588 -> 185233,-63,moving
14:19:42.964 -> 188624,-62,moving
14:19:42.964 -> 188624,-62,moving
14:19:46.347 -> 192015,-67,moving
14:19:46.347 -> 192015,-67,moving
14:19:49.761 -> 195406,-64,moving
14:19:49.761 -> 195406,-64,moving
14:19:53.136 -> 198797,-67,moving
14:19:53.136 -> 198797,-67,moving
14:19:56.346 -> 201988,-70,moving
14:19:56.346 -> 201988,-70,moving
14:19:59.716 -> 205379,-72,moving
14:19:59.716 -> 205379,-72,moving
14:20:02.931 -> 208569,-72,moving
14:20:02.931 -> 208569,-72,moving
14:20:05.909 -> 211560,-73,moving
14:20:05.909 -> 211560,-73,moving
14:20:09.086 -> 214751,-68,moving
14:20:09.086 -> 214751,-68,moving
14:20:12.312 -> 217942,-76,moving
14:20:12.312 -> 217942,-76,moving
14:20:15.496 -> 221132,-70,moving
14:20:15.496 -> 221132,-70,moving
14:20:18.853 -> 224523,-75,moving
14:20:18.853 -> 224523,-75,moving
14:20:22.254 -> 227914,-68,moving
14:20:22.254 -> 227914,-68,moving
14:20:25.482 -> 231105,-70,moving
14:20:25.482 -> 231105,-70,moving
14:20:28.863 -> 234496,-64,moving
14:20:28.863 -> 234496,-64,moving
14:20:32.241 -> 237887,-65,moving
14:20:32.241 -> 237887,-65,moving
14:20:35.649 -> 241278,-59,moving
14:20:35.649 -> 241278,-59,moving
14:20:39.030 -> 244669,-70,moving
14:20:39.030 -> 244669,-70,moving
14:20:42.403 -> 248060,-63,moving
14:20:42.403 -> 248060,-63,moving
14:20:45.782 -> 251450,-71,moving
14:20:45.782 -> 251450,-71,moving
14:20:48.977 -> 254641,-72,moving
